frm_class;frm_snr;frm_nobs;depth_from;depth_to;tsw;variable;network;station;instrument;tsw;lon;lat;idx
not representative;-2.267812;446;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L24;5TM;bulk;92.369;31.074;648
not representative;-4.7975974;1280;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L24;EC-TM-1;bulk;92.369;31.074;649
undeducible;2.86486;125;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L24;EC-TM;bulk;92.369;31.074;650
undeducible;-2.326976;521;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L25;EC-TM;bulk;92.458;31.713;651
not representative;-4.2480083;678;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L25;EC-TM;bulk;92.458;31.713;652
undeducible;-3.257568;889;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L26;EC-TM;bulk;92.405;31.683;653
not representative;-3.4151404;1728;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L26;EC-TM;bulk;92.405;31.683;654
not representative;-1.8481174;1778;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L27;EC-TM;bulk;92.342;31.664;655
not representative;-3.2759957;1759;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L27;EC-TM;bulk;92.342;31.664;656
not representative;-0.7940985;524;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L28;5TM;bulk;92.331;31.64;657
not representative;-0.7987121;524;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L28;EC-TM-1;bulk;92.331;31.64;658
undeducible;2.5722086;509;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L28;EC-TM-2;bulk;92.331;31.64;659
undeducible;;64;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L28;EC-TM;bulk;92.331;31.64;660
not representative;-4.3343267;520;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L28;5TM;bulk;92.331;31.64;661
not representative;-4.3302712;520;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L28;EC-TM-1;bulk;92.331;31.64;662
representative;1.1063104;509;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L28;EC-TM-2;bulk;92.331;31.64;663
undeducible;;66;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L28;EC-TM;bulk;92.331;31.64;664
very representative;5.7487054;1601;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L29;5TM;bulk;92.241;31.587;665
very representative;3.603343;1549;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L29;5TM;bulk;92.241;31.587;666
representative;2.8080223;1555;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L30;EC-TM;bulk;92.206;31.541;667
representative;0.9860714;1551;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L30;EC-TM;bulk;92.206;31.541;668
undeducible;-5.473182;233;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L31;5TM;bulk;92.133;31.496;669
undeducible;-21.00666;275;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L31;EC-TM-1;bulk;92.133;31.496;670
undeducible;-7.1541166;776;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L31;EC-TM-2;bulk;92.133;31.496;671
undeducible;-26.96219;241;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L31;5TM;bulk;92.133;31.496;672
undeducible;-27.696304;243;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L31;EC-TM-1;bulk;92.133;31.496;673
very representative;5.276303;1058;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L31;EC-TM-2;bulk;92.133;31.496;674
representative;2.5436444;1694;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L32;EC-TM;bulk;91.899;31.369;675
representative;0.6118379;1694;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L32;EC-TM;bulk;91.899;31.369;676
representative;2.5898814;1519;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L33;EC-TM;bulk;91.848;31.301;677
representative;0.4137153;1393;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L33;EC-TM;bulk;91.848;31.301;678
not representative;-0.086558275;1747;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L34;EC-TM;bulk;91.799;31.259;679
not representative;-1.2140309;1747;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L34;EC-TM;bulk;91.799;31.259;680
undeducible;-14.472552;1343;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L35;EC-TM;bulk;91.76;31.175;681
not representative;-7.4412465;1666;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L35;EC-TM;bulk;91.76;31.175;682
representative;1.2809466;1528;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L36;EC-TM;bulk;91.726;31.129;683
not representative;-2.175691;942;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L36;EC-TM;bulk;91.726;31.129;684
representative;0.8448878;1601;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L37;EC-TM;bulk;91.688;31.089;685
not representative;-4.0292535;1601;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L37;EC-TM;bulk;91.688;31.089;686
representative;0.2802495;1589;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;L38;EC-TM;bulk;91.679;31.033;687
not representative;-1.6891894;1589;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;L38;EC-TM;bulk;91.679;31.033;688
not representative;-6.417647;1598;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M01;5TM;bulk;91.73;31.782;689
not representative;-2.2911685;1504;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M01;5TM;bulk;91.73;31.782;690
representative;0.20563501;1086;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M03;5TM;bulk;91.796;31.816;691
not representative;-0.06650225;1465;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M03;5TM;bulk;91.796;31.816;692
not representative;-1.4931066;1496;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M04;5TM;bulk;91.846;31.808;693
undeducible;-8.361548;1259;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M04;5TM;bulk;91.846;31.808;694
very representative;4.87333;1250;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M05;5TM;bulk;91.725;31.743;695
representative;1.5473912;1178;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M05;5TM;bulk;91.725;31.743;696
representative;0.81178236;855;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M07-S01;5TM;bulk;91.766;31.732;697
representative;1.4183694;1400;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M07-S01;5TM;bulk;91.766;31.732;698
very representative;4.9813795;1428;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M08;5TM;bulk;91.87;31.736;699
very representative;3.0311923;722;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M08;5TM;bulk;91.87;31.736;700
representative;0.5624816;861;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M09;5TM;bulk;91.719;31.685;701
undeducible;2.446069;156;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M09;5TM;bulk;91.719;31.685;702
very representative;3.7431264;1533;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M11-S09;5TM;bulk;91.771;31.683;703
not representative;-2.2597308;1523;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M11-S09;5TM;bulk;91.771;31.683;704
not representative;-0.34911883;1540;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M12-S08;5TM;bulk;91.808;31.691;705
not representative;-1.0493015;1545;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M12-S08;5TM;bulk;91.808;31.691;706
representative;2.7573173;1537;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M15;5TM;bulk;91.904;31.671;707
not representative;-0.61182845;1522;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M15;5TM;bulk;91.904;31.671;708
not representative;-2.198661;1447;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M18;5TM;bulk;91.775;31.614;709
not representative;-1.9958823;1438;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M18;5TM;bulk;91.775;31.614;710
very representative;4.4235735;1003;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M19;5TM;bulk;91.841;31.618;711
not representative;-6.4974775;1463;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M19;5TM;bulk;91.841;31.618;712
very representative;4.858665;1429;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;M20;5TM;bulk;91.915;31.612;713
representative;2.0436401;1136;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;M20;5TM;bulk;91.915;31.612;714
very representative;3.9166574;1497;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;S02;5TM;bulk;91.811;31.722;715
undeducible;-9.019821;1382;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;S02;5TM;bulk;91.811;31.722;716
very representative;4.762344;1197;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;S03;EC-TM;bulk;91.802;31.716;717
representative;1.2057763;1306;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;S03;EC-TM;bulk;91.802;31.716;718
not representative;-3.1522803;1154;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;S04;5TM;bulk;91.787;31.703;719
not representative;-2.0639255;1167;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;S04;5TM;bulk;91.787;31.703;720
very representative;4.0074406;1306;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;S05;5TM;bulk;91.774;31.698;721
representative;1.2739575;1306;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;S05;5TM;bulk;91.774;31.698;722
representative;0.73741806;1283;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;S06;5TM;bulk;91.786;31.694;723
not representative;-1.9326029;1258;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;S06;5TM;bulk;91.786;31.694;724
very representative;4.939198;1250;0.0;0.05;bulk;soil_moisture;CTP_SMTMN;S07;EC-TM;bulk;91.799;31.693;725
undeducible;3.580896;459;0.1;0.1;bulk;soil_moisture;CTP_SMTMN;S07;EC-TM;bulk;91.799;31.693;726
representative;1.893346;8630;0.05;0.05;bulk;soil_moisture;DAHRA;DAHRA;ThetaProbe-ML2X;bulk;-15.432;15.40352;727
representative;0.83017164;8396;0.1;0.1;bulk;soil_moisture;DAHRA;DAHRA;ThetaProbe-ML2X;bulk;-15.432;15.40352;728
very representative;9.449342;3365;0.02;0.02;bulk;soil_moisture;FLUXNET-AMERIFLUX;BouldinIslandAlfalfa;CS655;bulk;-121.49933;38.09915;729
not representative;-1.6172378;1686;0.02;0.02;bulk;soil_moisture;FLUXNET-AMERIFLUX;BouldinIslandcorn;CS655;bulk;-121.53502;38.10902;730
very representative;5.2179685;1580;0.05;0.05;bulk;soil_moisture;FLUXNET-AMERIFLUX;ShermanBarn;ThetaProbe-ML2X;bulk;-121.72715;38.04;731
not representative;-13.461818;5068;0.1;0.1;bulk;soil_moisture;FLUXNET-AMERIFLUX;ShermanIsland;ThetaProbe-ML2X;bulk;-121.7537;38.0373;732
very representative;6.9594464;15648;0.0;0.0;bulk;soil_moisture;FLUXNET-AMERIFLUX;TonziRanch;ThetaProbe-ML2X;bulk;-120.966;38.4316;733
representative;1.6905369;4185;0.1;0.1;bulk;soil_moisture;FLUXNET-AMERIFLUX;TwitchellAlfalfa;ThetaProbe-ML2X;bulk;-121.6467;38.1159;734
undeducible;-17.68604;511;0.1;0.1;bulk;soil_moisture;FLUXNET-AMERIFLUX;TwitchellCorn;ThetaProbe-ML2X;bulk;-121.6433;38.1047;735
very representative;6.1731544;15491;0.0;0.0;bulk;soil_moisture;FLUXNET-AMERIFLUX;VairaRanch;ThetaProbe-ML2X;bulk;-120.95073;38.4133;736
very representative;5.495925;16318;0.1;0.1;bulk;soil_moisture;FLUXNET-AMERIFLUX;VairaRanch;ThetaProbe-ML2X;bulk;-120.95073;38.4133;737
representative;2.5540645;3648;0.05;0.05;bulk;soil_moisture;FMI;SAA111;5TE;bulk;27.55062;68.33019;738
not representative;-6.2382007;3639;0.1;0.1;bulk;soil_moisture;FMI;SAA111;5TE;bulk;27.55062;68.33019;739
representative;2.3394406;2978;0.05;0.05;bulk;soil_moisture;FMI;SAA112;5TE;bulk;27.55076;68.33025;740
not representative;-3.4645064;3773;0.1;0.1;bulk;soil_moisture;FMI;SAA112;5TE;bulk;27.55076;68.33025;741
very representative;5.657262;1849;0.05;0.05;bulk;soil_moisture;FMI;SAA120;5TE-A;bulk;27.53543;68.33881;742
undeducible;10.358833;1754;0.05;0.05;bulk;soil_moisture;FMI;SAA120;5TE-B;bulk;27.53543;68.33881;743
very representative;4.312757;1849;0.1;0.1;bulk;soil_moisture;FMI;SAA120;5TE-A;bulk;27.53543;68.33881;744
representative;0.21775281;1849;0.1;0.1;bulk;soil_moisture;FMI;SAA120;5TE-B;bulk;27.53543;68.33881;745
undeducible;0.5727577;3756;0.05;0.05;bulk;soil_moisture;FMI;SOD011;5TE;bulk;26.63378;67.36187;746
undeducible;0.14897282;3756;0.1;0.1;bulk;soil_moisture;FMI;SOD011;5TE;bulk;26.63378;67.36187;747
undeducible;-1.3551812;197;0.05;0.05;bulk;soil_moisture;FMI;SOD012;5TE;bulk;26.63378;67.36179;748
undeducible;0.02049614;3993;0.1;0.1;bulk;soil_moisture;FMI;SOD012;5TE;bulk;26.63378;67.36179;749
representative;0.06363649;3861;0.05;0.05;bulk;soil_moisture;FMI;SOD013;5TE;bulk;26.63378;67.36195;750
representative;0.073024966;3979;0.1;0.1;bulk;soil_moisture;FMI;SOD013;5TE;bulk;26.63378;67.36195;751
undeducible;;0;0.05;0.05;bulk;soil_moisture;FMI;SOD021;5TE;bulk;26.65176;67.36691;752
undeducible;;22;0.1;0.1;bulk;soil_moisture;FMI;SOD021;5TE;bulk;26.65176;67.36691;753
undeducible;;0;0.05;0.05;bulk;soil_moisture;FMI;SOD022;5TE;bulk;26.65162;67.36685;754
undeducible;;1;0.1;0.1;bulk;soil_moisture;FMI;SOD022;5TE;bulk;26.65162;67.36685;755
undeducible;;0;0.05;0.05;bulk;soil_moisture;FMI;SOD023;5TE;bulk;26.65196;67.36691;756
undeducible;;0;0.1;0.1;bulk;soil_moisture;FMI;SOD023;5TE;bulk;26.65196;67.36691;757
undeducible;;0;0.05;0.05;bulk;soil_moisture;FMI;SOD031;5TE;bulk;26.65064;67.36702;758
undeducible;;27;0.1;0.1;bulk;soil_moisture;FMI;SOD031;5TE;bulk;26.65064;67.36702;759
undeducible;;0;0.05;0.05;bulk;soil_moisture;FMI;SOD032;5TE;bulk;26.65056;67.367;760
undeducible;;0;0.1;0.1;bulk;soil_moisture;FMI;SOD032;5TE;bulk;26.65056;67.367;761
undeducible;;37;0.05;0.05;bulk;soil_moisture;FMI;SOD033;5TE;bulk;26.65073;67.36696;762
undeducible;;0;0.1;0.1;bulk;soil_moisture;FMI;SOD033;5TE;bulk;26.65073;67.36696;763
representative;0.019662505;3637;0.05;0.05;bulk;soil_moisture;FMI;SOD071;5TE;bulk;26.68492;67.35687;764
undeducible;0.75200915;3317;0.1;0.1;bulk;soil_moisture;FMI;SOD071;5TE;bulk;26.68492;67.35687;765
representative;0.021601286;3760;0.05;0.05;bulk;soil_moisture;FMI;SOD072;5TE;bulk;26.68506;67.35693;766
undeducible;3.8913589;130;0.1;0.1;bulk;soil_moisture;FMI;SOD072;5TE;bulk;26.68506;67.35693;767
undeducible;0.47347662;3659;0.05;0.05;bulk;soil_moisture;FMI;SOD073;5TE;bulk;26.68478;67.35681;768
not representative;-2.9461985;2985;0.1;0.1;bulk;soil_moisture;FMI;SOD073;5TE;bulk;26.68478;67.35681;769
undeducible;0.6609998;3767;0.05;0.05;bulk;soil_moisture;FMI;SOD081;5TE;bulk;26.62529;67.38425;770
undeducible;0.27564582;3767;0.1;0.1;bulk;soil_moisture;FMI;SOD081;5TE;bulk;26.62529;67.38425;771
very representative;4.9233727;763;0.1;0.1;bulk;soil_moisture;FMI;SOD082;5TE;bulk;26.62515;67.38419;772
very representative;5.9910054;2381;0.05;0.05;bulk;soil_moisture;FMI;SOD083;5TE;bulk;26.62515;67.38431;773
representative;0.58162147;3629;0.1;0.1;bulk;soil_moisture;FMI;SOD083;5TE;bulk;26.62515;67.38431;774
undeducible;-8.459738;602;0.05;0.05;bulk;soil_moisture;FMI;SOD091;5TE;bulk;26.6398;67.37079;775
undeducible;;1;0.1;0.1;bulk;soil_moisture;FMI;SOD091;5TE;bulk;26.6398;67.37079;776
undeducible;-3.68882;514;0.05;0.05;bulk;soil_moisture;FMI;SOD092;5TE;bulk;26.63978;67.37074;777
undeducible;-12.602714;383;0.1;0.1;bulk;soil_moisture;FMI;SOD092;5TE;bulk;26.63978;67.37074;778
undeducible;;7;0.05;0.05;bulk;soil_moisture;FMI;SOD093;5TE;bulk;26.63971;67.37083;779
undeducible;;7;0.1;0.1;bulk;soil_moisture;FMI;SOD093;5TE;bulk;26.63971;67.37083;780
undeducible;2.8105438;3828;0.05;0.05;bulk;soil_moisture;FMI;SOD101;5TE;bulk;26.68595;67.35919;781
representative;0.12763606;3872;0.1;0.1;bulk;soil_moisture;FMI;SOD101;5TE;bulk;26.68595;67.35919;782
undeducible;4.880152;2741;0.05;0.05;bulk;soil_moisture;FMI;SOD102;5TE;bulk;26.68595;67.35922;783
undeducible;2.0735147;3757;0.1;0.1;bulk;soil_moisture;FMI;SOD102;5TE;bulk;26.68595;67.35922;784
undeducible;0.48109955;3844;0.05;0.05;bulk;soil_moisture;FMI;SOD103;5TE;bulk;26.68594;67.35917;785
undeducible;0.5406093;3885;0.1;0.1;bulk;soil_moisture;FMI;SOD103;5TE;bulk;26.68594;67.35917;786
undeducible;-5.855198;3236;0.05;0.05;bulk;soil_moisture;FMI;SOD130;CS655-A;bulk;26.74857;67.25729;787
undeducible;13.317024;3236;0.05;0.05;bulk;soil_moisture;FMI;SOD130;CS655-B;bulk;26.74857;67.25729;788
not representative;-4.442064;3235;0.1;0.1;bulk;soil_moisture;FMI;SOD130;CS655-A;bulk;26.74857;67.25729;789
undeducible;15.16428;3236;0.1;0.1;bulk;soil_moisture;FMI;SOD130;CS655-B;bulk;26.74857;67.25729;790
undeducible;-14.955509;2692;0.05;0.05;bulk;soil_moisture;FMI;SOD140;CS655-A;bulk;26.72914;67.15288;791
very representative;4.1657877;2692;0.05;0.05;bulk;soil_moisture;FMI;SOD140;CS655-B;bulk;26.72914;67.15288;792
undeducible;-22.609756;2464;0.1;0.1;bulk;soil_moisture;FMI;SOD140;CS655-A;bulk;26.72914;67.15288;793
representative;1.890919;2692;0.1;0.1;bulk;soil_moisture;FMI;SOD140;CS655-B;bulk;26.72914;67.15288;794
undeducible;1.5906533;5234;0.02;0.02;bulk;soil_moisture;FMI;SODAWS;ThetaProbe-ML2X-A;bulk;26.6333;67.3621;795
very representative;3.4283772;2216;0.02;0.02;bulk;soil_moisture;FMI;SODAWS;ThetaProbe-ML2X-B;bulk;26.6333;67.3621;796
representative;1.9146372;1177;0.02;0.02;bulk;soil_moisture;FMI;SODAWS;ThetaProbe-ML2X-C;bulk;26.6333;67.3621;797
representative;1.0388025;5261;0.1;0.1;bulk;soil_moisture;FMI;SODAWS;ThetaProbe-ML2X-A;bulk;26.6333;67.3621;798
representative;1.3130649;5261;0.1;0.1;bulk;soil_moisture;FMI;SODAWS;ThetaProbe-ML2X-B;bulk;26.6333;67.3621;799
representative;0.48695135;8439;0.05;0.05;bulk;soil_moisture;FR_Aqui;fraye;ThetaProbe-ML2X;bulk;-0.7269;44.467;800
not representative;-4.0880113;8322;0.1;0.1;bulk;soil_moisture;FR_Aqui;fraye;ThetaProbe-ML2X;bulk;-0.7269;44.467;801
very representative;6.60149;8688;0.05;0.05;bulk;soil_moisture;FR_Aqui;grandcal;ThetaProbe-ML2X;bulk;-0.7675;44.472;802
very representative;4.8959007;8678;0.1;0.1;bulk;soil_moisture;FR_Aqui;grandcal;ThetaProbe-ML2X;bulk;-0.7675;44.472;803
very representative;3.8842883;1406;0.05;0.05;bulk;soil_moisture;FR_Aqui;hillan;ThetaProbe-ML2X;bulk;-0.7568;44.4914;804
very representative;8.996138;8708;0.05;0.05;bulk;soil_moisture;FR_Aqui;hillan2;ThetaProbe-ML2X;bulk;-0.758;44.49126;805
undeducible;5.858988;654;0.01;0.01;bulk;soil_moisture;FR_Aqui;parcmeteo;ThetaProbe-ML2X;bulk;-0.5765;44.7899;806
undeducible;9.170311;919;0.03;0.03;bulk;soil_moisture;FR_Aqui;parcmeteo;ThetaProbe-ML2X;bulk;-0.5765;44.7899;807
very representative;6.7959304;10246;0.05;0.05;bulk;soil_moisture;FR_Aqui;parcmeteo;ThetaProbe-ML2X;bulk;-0.5765;44.7899;808
undeducible;9.389835;920;0.1;0.1;bulk;soil_moisture;FR_Aqui;parcmeteo;ThetaProbe-ML2X-A;bulk;-0.5765;44.7899;809
very representative;6.8425813;9783;0.1;0.1;bulk;soil_moisture;FR_Aqui;parcmeteo;ThetaProbe-ML2X-B;bulk;-0.5765;44.7899;810
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;06d7mhex;Flower-Power;bulk;-1.93344;53.44379;811
not representative;-2.0744762;1627;0.0;0.1;bulk;soil_moisture;GROW;0ednwhg5;Flower-Power;bulk;15.15417;48.15117;812
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;0j1g6k7t;Flower-Power;bulk;25.8518;40.89017;813
undeducible;-7.1861258;760;0.0;0.1;bulk;soil_moisture;GROW;0rwqk7n9;Flower-Power;bulk;15.15424;48.15179;814
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;0wmxrc70;Flower-Power;bulk;25.85531;40.88741;815
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;17phaer1;Flower-Power;bulk;25.85134;40.88994;816
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;184b3mrn;Flower-Power;bulk;25.85151;40.89011;817
very representative;5.1944118;920;0.0;0.1;bulk;soil_moisture;GROW;1e95h80r;Flower-Power;bulk;15.14124;48.15622;818
undeducible;-7.332498;623;0.0;0.1;bulk;soil_moisture;GROW;1jmz460j;Flower-Power;bulk;15.14618;48.1555;819
undeducible;-5.871703;881;0.0;0.1;bulk;soil_moisture;GROW;1ke3njhh;Flower-Power;bulk;20.60964;47.90092;820
not representative;-2.5198932;1592;0.0;0.1;bulk;soil_moisture;GROW;228nf91g;Flower-Power;bulk;15.15271;48.15276;821
very representative;4.8862824;1277;0.0;0.1;bulk;soil_moisture;GROW;290hdmpp;Flower-Power;bulk;15.17387;48.31842;822
representative;1.3474754;1310;0.0;0.1;bulk;soil_moisture;GROW;2k6s4hqy;Flower-Power;bulk;15.14796;48.15695;823
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;2t3ep8gm;Flower-Power;bulk;25.85312;40.88938;824
undeducible;-10.731986;723;0.0;0.1;bulk;soil_moisture;GROW;3en3xqb1;Flower-Power;bulk;20.77218;48.18659;825
very representative;5.5774155;1509;0.0;0.1;bulk;soil_moisture;GROW;3sh9gmem;Flower-Power;bulk;4.78968;51.93493;826
representative;2.3816829;703;0.0;0.1;bulk;soil_moisture;GROW;40nmrsbk;Flower-Power;bulk;20.57714;47.90377;827
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;43qrdbxw;Flower-Power;bulk;25.85523;40.88771;828
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;47emqp81;Flower-Power;bulk;25.8522;40.88948;829
representative;2.4287024;1306;0.0;0.1;bulk;soil_moisture;GROW;4ajxh4nj;Flower-Power;bulk;6.14875;51.95936;830
not representative;-2.7174966;633;0.0;0.1;bulk;soil_moisture;GROW;4chmkpdz;Flower-Power;bulk;20.58576;47.86141;831
undeducible;-10.229888;576;0.0;0.1;bulk;soil_moisture;GROW;4ggvf18v;Flower-Power;bulk;20.61309;47.8992;832
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;4hpyyyb8;Flower-Power;bulk;25.85547;40.88754;833
undeducible;-5.6392794;651;0.0;0.1;bulk;soil_moisture;GROW;4w257zzr;Flower-Power;bulk;20.58087;47.87487;834
undeducible;-12.196957;858;0.0;0.1;bulk;soil_moisture;GROW;54ggw8ft;Flower-Power;bulk;-8.03697;52.94689;835
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;566xkgq2;Flower-Power;bulk;25.85486;40.88735;836
not representative;-2.9889452;767;0.0;0.1;bulk;soil_moisture;GROW;5h38tdbn;Flower-Power;bulk;20.58944;47.85844;837
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;5pga25ec;Flower-Power;bulk;25.85276;40.88928;838
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;5rfs4y7n;Flower-Power;bulk;25.85249;40.88937;839
representative;2.7874472;445;0.0;0.1;bulk;soil_moisture;GROW;5taprcx9;Flower-Power;bulk;15.14958;48.15151;840
undeducible;-8.731156;979;0.0;0.1;bulk;soil_moisture;GROW;5ybancsm;Flower-Power;bulk;15.15303;48.15202;841
undeducible;-19.92804;289;0.0;0.1;bulk;soil_moisture;GROW;611gphtp;Flower-Power;bulk;20.76441;48.08162;842
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;68x3rhdq;Flower-Power;bulk;25.85488;40.88756;843
representative;1.9383917;317;0.0;0.1;bulk;soil_moisture;GROW;6afsbt4v;Flower-Power;bulk;20.5721;47.87046;844
not representative;-2.4946027;587;0.0;0.1;bulk;soil_moisture;GROW;6h4czmce;Flower-Power;bulk;20.59186;47.8565;845
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;6jty48mq;Flower-Power;bulk;25.85547;40.88754;846
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;6rb2t5pm;Flower-Power;bulk;25.85233;40.88969;847
not representative;-0.20244642;1375;0.0;0.1;bulk;soil_moisture;GROW;6sbmpr2j;Flower-Power;bulk;15.17387;48.31841;848
not representative;-2.3802125;820;0.0;0.1;bulk;soil_moisture;GROW;7a3s9ez1;Flower-Power;bulk;21.11391;48.33254;849
not representative;-1.4311296;488;0.0;0.1;bulk;soil_moisture;GROW;7ah00f8b;Flower-Power;bulk;20.61367;47.84249;850
undeducible;-9.868056;623;0.0;0.1;bulk;soil_moisture;GROW;7akdd5e0;Flower-Power;bulk;20.76444;48.08144;851
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;7n3gz2bx;Flower-Power;bulk;25.85234;40.88941;852
undeducible;-10.916757;785;0.0;0.1;bulk;soil_moisture;GROW;7pw547a1;Flower-Power;bulk;20.57444;47.90055;853
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;7swhp7rj;Flower-Power;bulk;25.85547;40.88691;854
undeducible;-8.242654;222;0.0;0.1;bulk;soil_moisture;GROW;812j972s;Flower-Power;bulk;15.14844;48.15472;855
undeducible;-4.2643433;574;0.0;0.1;bulk;soil_moisture;GROW;89et815c;Flower-Power;bulk;20.60527;47.84966;856
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;8gbfyzmp;Flower-Power;bulk;25.85149;40.88979;857
not representative;-1.2122729;469;0.0;0.1;bulk;soil_moisture;GROW;8nqjvrj4;Flower-Power;bulk;20.5917;47.87974;858
not representative;-3.0531344;846;0.0;0.1;bulk;soil_moisture;GROW;8q7tddek;Flower-Power;bulk;20.58204;47.89364;859
very representative;5.0509048;648;0.0;0.1;bulk;soil_moisture;GROW;9ay4ejtz;Flower-Power;bulk;-3.88032;56.26479;860
undeducible;;0;0.0;0.1;bulk;soil_moisture;GROW;9ggnsrj8;Flower-Power;bulk;25.85134;40.88994;861
